Bucket_Owner,Bucket,Time,Remote_IP,Requester,Request_ID,Operation,Key,HTTP_method,Request_URI,HTTP_status,Error_Code,Bytes_Sent,Object_Size,Total_Time_ms,Turn_Around_Time_ms,Referrer,User_Agent,Version_Id
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:49:00+00:00,52.55.197.86,-,0D3717E303143787,REST.GET.OBJECT,airs/AIRS.2015.03.21.L3.RetStd_IR001.v6.0.11.0.G15082204057.nc.h5,GET,/airs/AIRS.2015.03.21.L3.RetStd_IR001.v6.0.11.0.G15082204057.nc.h5,200,-,316505783,316505783,23255,241,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:49:27+00:00,52.55.197.86,-,DE0C2B5933071807,REST.GET.OBJECT,airs/AIRS.2015.03.22.L3.RetStd_IR001.v6.0.11.0.G15082210050.nc.h5,GET,/airs/AIRS.2015.03.22.L3.RetStd_IR001.v6.0.11.0.G15082210050.nc.h5,200,-,317793360,317793360,14762,339,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:49:46+00:00,52.55.197.86,-,902EA328C632AB4C,REST.GET.OBJECT,airs/AIRS.2015.03.23.L3.RetStd_IR001.v6.0.31.0.G15183114312.nc.h5,GET,/airs/AIRS.2015.03.23.L3.RetStd_IR001.v6.0.31.0.G15183114312.nc.h5,200,-,315913843,315913843,4508,96,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:49:55+00:00,52.55.197.86,-,3877D78DEA40A529,REST.GET.OBJECT,airs/AIRS.2015.03.24.L3.RetStd_IR001.v6.0.31.0.G15184075842.nc.h5,GET,/airs/AIRS.2015.03.24.L3.RetStd_IR001.v6.0.31.0.G15184075842.nc.h5,200,-,317296160,317296160,6404,170,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:50:05+00:00,52.55.197.86,-,CE3370CD37FF16D9,REST.GET.OBJECT,airs/AIRS.2015.03.25.L3.RetStd_IR001.v6.0.31.0.G15187110451.nc.h5,GET,/airs/AIRS.2015.03.25.L3.RetStd_IR001.v6.0.31.0.G15187110451.nc.h5,200,-,305293784,305293784,35276,611,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:50:45+00:00,52.55.197.86,-,BBC2A419BBB4E01A,REST.GET.OBJECT,airs/AIRS.2015.03.26.L3.RetStd_IR001.v6.0.31.0.G15187102922.nc.h5,GET,/airs/AIRS.2015.03.26.L3.RetStd_IR001.v6.0.31.0.G15187102922.nc.h5,200,-,298742165,298742165,10179,344,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:50:59+00:00,52.55.197.86,-,DFA49E55D161DECE,REST.GET.OBJECT,airs/AIRS.2015.03.27.L3.RetStd_IR001.v6.0.31.0.G15185011318.nc.h5,GET,/airs/AIRS.2015.03.27.L3.RetStd_IR001.v6.0.31.0.G15185011318.nc.h5,200,-,318243356,318243356,7771,110,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:51:11+00:00,52.55.197.86,-,D65F82537571A570,REST.GET.OBJECT,airs/AIRS.2015.03.28.L3.RetStd_IR001.v6.0.31.0.G15187105355.nc.h5,GET,/airs/AIRS.2015.03.28.L3.RetStd_IR001.v6.0.31.0.G15187105355.nc.h5,200,-,313801552,313801552,5122,228,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:51:20+00:00,52.55.197.86,-,4580DC4D7ED7497C,REST.GET.OBJECT,airs/AIRS.2015.03.29.L3.RetStd_IR001.v6.0.31.0.G15187101830.nc.h5,GET,/airs/AIRS.2015.03.29.L3.RetStd_IR001.v6.0.31.0.G15187101830.nc.h5,200,-,317637177,317637177,7351,88,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:51:32+00:00,52.55.197.86,-,0E6330799831B494,REST.GET.OBJECT,airs/AIRS.2015.03.30.L3.RetStd_IR001.v6.0.31.0.G15187110506.nc.h5,GET,/airs/AIRS.2015.03.30.L3.RetStd_IR001.v6.0.31.0.G15187110506.nc.h5,200,-,313381736,313381736,6110,163,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:51:42+00:00,52.55.197.86,-,47E3D8FB255C70A4,REST.GET.OBJECT,airs/AIRS.2015.03.31.L3.RetStd_IR001.v6.0.31.0.G15187115701.nc.h5,GET,/airs/AIRS.2015.03.31.L3.RetStd_IR001.v6.0.31.0.G15187115701.nc.h5,200,-,317156779,317156779,4852,159,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:51:51+00:00,52.55.197.86,-,ECDE5E5EFE8DA0D7,REST.GET.OBJECT,airs/AIRS.2015.04.01.L3.RetStd_IR001.v6.0.31.0.G15187113437.nc.h5,GET,/airs/AIRS.2015.04.01.L3.RetStd_IR001.v6.0.31.0.G15187113437.nc.h5,200,-,305253548,305253548,11316,411,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:52:07+00:00,52.55.197.86,-,D1452FD742CE888E,REST.GET.OBJECT,airs/AIRS.2015.04.02.L3.RetStd_IR001.v6.0.31.0.G15187114846.nc.h5,GET,/airs/AIRS.2015.04.02.L3.RetStd_IR001.v6.0.31.0.G15187114846.nc.h5,200,-,302356737,302356737,4816,297,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:52:16+00:00,52.55.197.86,-,E9B44EAF84A5DCED,REST.GET.OBJECT,airs/AIRS.2015.04.03.L3.RetStd_IR001.v6.0.31.0.G15188110828.nc.h5,GET,/airs/AIRS.2015.04.03.L3.RetStd_IR001.v6.0.31.0.G15188110828.nc.h5,200,-,318231095,318231095,4423,99,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:52:24+00:00,52.55.197.86,-,271518967826DC74,REST.GET.OBJECT,airs/AIRS.2015.04.04.L3.RetStd_IR001.v6.0.31.0.G15188134210.nc.h5,GET,/airs/AIRS.2015.04.04.L3.RetStd_IR001.v6.0.31.0.G15188134210.nc.h5,200,-,318028664,318028664,8744,499,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:52:37+00:00,52.55.197.86,-,F01F8BFF4D38CEFE,REST.GET.OBJECT,airs/AIRS.2015.04.05.L3.RetStd_IR001.v6.0.31.0.G15188165256.nc.h5,GET,/airs/AIRS.2015.04.05.L3.RetStd_IR001.v6.0.31.0.G15188165256.nc.h5,200,-,318383654,318383654,19489,181,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:53:01+00:00,52.55.197.86,-,3F45074E1A963EEE,REST.GET.OBJECT,airs/AIRS.2015.04.06.L3.RetStd_IR001.v6.0.31.0.G15189011837.nc.h5,GET,/airs/AIRS.2015.04.06.L3.RetStd_IR001.v6.0.31.0.G15189011837.nc.h5,200,-,318826316,318826316,11042,142,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:53:16+00:00,52.55.197.86,-,BC149704E9DBD7E7,REST.GET.OBJECT,airs/AIRS.2015.04.07.L3.RetStd_IR001.v6.0.31.0.G15189061953.nc.h5,GET,/airs/AIRS.2015.04.07.L3.RetStd_IR001.v6.0.31.0.G15189061953.nc.h5,200,-,319055223,319055223,5144,165,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:53:25+00:00,52.55.197.86,-,7C1C72AC6C62B2C9,REST.GET.OBJECT,airs/AIRS.2015.04.08.L3.RetStd_IR001.v6.0.31.0.G15189085146.nc.h5,GET,/airs/AIRS.2015.04.08.L3.RetStd_IR001.v6.0.31.0.G15189085146.nc.h5,200,-,317871121,317871121,4977,93,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:53:35+00:00,52.55.197.86,-,11D2342C5AD05550,REST.GET.OBJECT,airs/AIRS.2015.04.09.L3.RetStd_IR001.v6.0.31.0.G15189155326.nc.h5,GET,/airs/AIRS.2015.04.09.L3.RetStd_IR001.v6.0.31.0.G15189155326.nc.h5,200,-,317794190,317794190,9702,87,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:53:49+00:00,52.55.197.86,-,A0D9872D258CF7B3,REST.GET.OBJECT,airs/AIRS.2015.04.10.L3.RetStd_IR001.v6.0.31.0.G15190021354.nc.h5,GET,/airs/AIRS.2015.04.10.L3.RetStd_IR001.v6.0.31.0.G15190021354.nc.h5,200,-,316752716,316752716,8072,197,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:54:01+00:00,52.55.197.86,-,DCD5E2C9283A7A1E,REST.GET.OBJECT,airs/AIRS.2015.04.11.L3.RetStd_IR001.v6.0.31.0.G15190063508.nc.h5,GET,/airs/AIRS.2015.04.11.L3.RetStd_IR001.v6.0.31.0.G15190063508.nc.h5,200,-,317131250,317131250,19077,235,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:54:24+00:00,52.55.197.86,-,62325FF0DA44D2FC,REST.GET.OBJECT,airs/AIRS.2015.04.12.L3.RetStd_IR001.v6.0.31.0.G15190133730.nc.h5,GET,/airs/AIRS.2015.04.12.L3.RetStd_IR001.v6.0.31.0.G15190133730.nc.h5,200,-,318802817,318802817,5238,276,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:54:34+00:00,52.55.197.86,-,D94AD6C912064C17,REST.GET.OBJECT,airs/AIRS.2015.04.13.L3.RetStd_IR001.v6.0.31.0.G15190185721.nc.h5,GET,/airs/AIRS.2015.04.13.L3.RetStd_IR001.v6.0.31.0.G15190185721.nc.h5,200,-,318625740,318625740,7605,293,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:54:45+00:00,52.55.197.86,-,D97C0A3D8EDA15D5,REST.GET.OBJECT,airs/AIRS.2015.04.14.L3.RetStd_IR001.v6.0.31.0.G15191062646.nc.h5,GET,/airs/AIRS.2015.04.14.L3.RetStd_IR001.v6.0.31.0.G15191062646.nc.h5,200,-,318796635,318796635,15891,377,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:55:05+00:00,52.55.197.86,-,9C04A271BD87C5CF,REST.GET.OBJECT,airs/AIRS.2015.04.15.L3.RetStd_IR001.v6.0.31.0.G15195104032.nc.h5,GET,/airs/AIRS.2015.04.15.L3.RetStd_IR001.v6.0.31.0.G15195104032.nc.h5,200,-,305144227,305144227,4244,103,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:55:14+00:00,52.55.197.86,-,477073AA03EDC2BB,REST.GET.OBJECT,airs/AIRS.2015.04.16.L3.RetStd_IR001.v6.0.31.0.G15195105823.nc.h5,GET,/airs/AIRS.2015.04.16.L3.RetStd_IR001.v6.0.31.0.G15195105823.nc.h5,200,-,301514833,301514833,4634,209,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:55:23+00:00,52.55.197.86,-,681E7C17A603137F,REST.GET.OBJECT,airs/AIRS.2015.04.17.L3.RetStd_IR001.v6.0.31.0.G15195184345.nc.h5,GET,/airs/AIRS.2015.04.17.L3.RetStd_IR001.v6.0.31.0.G15195184345.nc.h5,200,-,318003334,318003334,9628,264,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:55:36+00:00,52.55.197.86,-,733CC566574BD2BF,REST.GET.OBJECT,airs/AIRS.2015.04.18.L3.RetStd_IR001.v6.0.31.0.G15196045958.nc.h5,GET,/airs/AIRS.2015.04.18.L3.RetStd_IR001.v6.0.31.0.G15196045958.nc.h5,200,-,317424811,317424811,6194,76,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:55:47+00:00,52.55.197.86,-,CAC35FB193FFB2E5,REST.GET.OBJECT,airs/AIRS.2015.04.19.L3.RetStd_IR001.v6.0.31.0.G15196170529.nc.h5,GET,/airs/AIRS.2015.04.19.L3.RetStd_IR001.v6.0.31.0.G15196170529.nc.h5,200,-,316204137,316204137,4532,94,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:55:56+00:00,52.55.197.86,-,EC4819F4FB5AF1E3,REST.GET.OBJECT,airs/AIRS.2015.04.20.L3.RetStd_IR001.v6.0.31.0.G15197051810.nc.h5,GET,/airs/AIRS.2015.04.20.L3.RetStd_IR001.v6.0.31.0.G15197051810.nc.h5,200,-,316218319,316218319,5630,85,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:56:05+00:00,52.55.197.86,-,C7C1A369DDB259BD,REST.GET.OBJECT,airs/AIRS.2015.04.21.L3.RetStd_IR001.v6.0.31.0.G15197132455.nc.h5,GET,/airs/AIRS.2015.04.21.L3.RetStd_IR001.v6.0.31.0.G15197132455.nc.h5,200,-,316642347,316642347,4738,164,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:56:14+00:00,52.55.197.86,-,73C5C8C2AD5A8D7D,REST.GET.OBJECT,airs/AIRS.2015.04.22.L3.RetStd_IR001.v6.0.31.0.G15198160545.nc.h5,GET,/airs/AIRS.2015.04.22.L3.RetStd_IR001.v6.0.31.0.G15198160545.nc.h5,200,-,306157820,306157820,7123,145,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:56:26+00:00,52.55.197.86,-,622192F1C9519C07,REST.GET.OBJECT,airs/AIRS.2015.04.23.L3.RetStd_IR001.v6.0.31.0.G15198133400.nc.h5,GET,/airs/AIRS.2015.04.23.L3.RetStd_IR001.v6.0.31.0.G15198133400.nc.h5,200,-,303556664,303556664,5021,113,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:56:35+00:00,52.55.197.86,-,371BD66304139102,REST.GET.OBJECT,airs/AIRS.2015.04.24.L3.RetStd_IR001.v6.0.31.0.G15198145552.nc.h5,GET,/airs/AIRS.2015.04.24.L3.RetStd_IR001.v6.0.31.0.G15198145552.nc.h5,200,-,319070152,319070152,6414,179,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:56:46+00:00,52.55.197.86,-,47B35FD85C307D19,REST.GET.OBJECT,airs/AIRS.2015.04.25.L3.RetStd_IR001.v6.0.31.0.G15199033539.nc.h5,GET,/airs/AIRS.2015.04.25.L3.RetStd_IR001.v6.0.31.0.G15199033539.nc.h5,200,-,319490617,319490617,7859,228,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:56:58+00:00,52.55.197.86,-,164D06AA80497F22,REST.GET.OBJECT,airs/AIRS.2015.04.26.L3.RetStd_IR001.v6.0.31.0.G15199092136.nc.h5,GET,/airs/AIRS.2015.04.26.L3.RetStd_IR001.v6.0.31.0.G15199092136.nc.h5,200,-,319175214,319175214,5115,113,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:57:08+00:00,52.55.197.86,-,3258C4DDBA4C6895,REST.GET.OBJECT,airs/AIRS.2015.04.27.L3.RetStd_IR001.v6.0.31.0.G15201122501.nc.h5,GET,/airs/AIRS.2015.04.27.L3.RetStd_IR001.v6.0.31.0.G15201122501.nc.h5,200,-,314532082,314532082,6347,192,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:57:18+00:00,52.55.197.86,-,5F9DAFBDBA0E6397,REST.GET.OBJECT,airs/AIRS.2015.04.28.L3.RetStd_IR001.v6.0.31.0.G15201121931.nc.h5,GET,/airs/AIRS.2015.04.28.L3.RetStd_IR001.v6.0.31.0.G15201121931.nc.h5,200,-,317741542,317741542,6407,216,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:57:29+00:00,52.55.197.86,-,04890C01B56B5F64,REST.GET.OBJECT,airs/AIRS.2015.04.29.L3.RetStd_IR001.v6.0.31.0.G15200163343.nc.h5,GET,/airs/AIRS.2015.04.29.L3.RetStd_IR001.v6.0.31.0.G15200163343.nc.h5,200,-,318144461,318144461,6676,139,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:57:40+00:00,52.55.197.86,-,14FA97D07C5F7EEC,REST.GET.OBJECT,airs/AIRS.2015.04.30.L3.RetStd_IR001.v6.0.31.0.G15205024531.nc.h5,GET,/airs/AIRS.2015.04.30.L3.RetStd_IR001.v6.0.31.0.G15205024531.nc.h5,200,-,318442913,318442913,5150,227,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:57:49+00:00,52.55.197.86,-,4A98DA9FA4EE3952,REST.GET.OBJECT,airs/AIRS.2015.05.01.L3.RetStd_IR001.v6.0.31.0.G15205024629.nc.h5,GET,/airs/AIRS.2015.05.01.L3.RetStd_IR001.v6.0.31.0.G15205024629.nc.h5,200,-,318357415,318357415,5055,125,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:57:59+00:00,52.55.197.86,-,CB22E32FEFC7839A,REST.GET.OBJECT,airs/AIRS.2015.05.02.L3.RetStd_IR001.v6.0.31.0.G15204070908.nc.h5,GET,/airs/AIRS.2015.05.02.L3.RetStd_IR001.v6.0.31.0.G15204070908.nc.h5,200,-,318619969,318619969,5085,112,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:58:08+00:00,52.55.197.86,-,F2C77AB60DD76EB2,REST.GET.OBJECT,airs/AIRS.2015.05.03.L3.RetStd_IR001.v6.0.31.0.G15204151052.nc.h5,GET,/airs/AIRS.2015.05.03.L3.RetStd_IR001.v6.0.31.0.G15204151052.nc.h5,200,-,319537788,319537788,5389,140,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:58:17+00:00,52.55.197.86,-,82C789D03322D50D,REST.GET.OBJECT,airs/AIRS.2015.05.04.L3.RetStd_IR001.v6.0.31.0.G15205031847.nc.h5,GET,/airs/AIRS.2015.05.04.L3.RetStd_IR001.v6.0.31.0.G15205031847.nc.h5,200,-,319831561,319831561,8065,132,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:58:30+00:00,52.55.197.86,-,8BF19CF3FB56BA59,REST.GET.OBJECT,airs/AIRS.2015.05.05.L3.RetStd_IR001.v6.0.31.0.G15205081357.nc.h5,GET,/airs/AIRS.2015.05.05.L3.RetStd_IR001.v6.0.31.0.G15205081357.nc.h5,200,-,319632608,319632608,8828,169,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:58:42+00:00,52.55.197.86,-,5EC93C18D6BD5B92,REST.GET.OBJECT,airs/AIRS.2015.05.06.L3.RetStd_IR001.v6.0.31.0.G15205145040.nc.h5,GET,/airs/AIRS.2015.05.06.L3.RetStd_IR001.v6.0.31.0.G15205145040.nc.h5,200,-,319512532,319512532,5442,156,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:58:52+00:00,52.55.197.86,-,68AE0065E40676BF,REST.GET.OBJECT,airs/AIRS.2015.05.07.L3.RetStd_IR001.v6.0.31.0.G15206003719.nc.h5,GET,/airs/AIRS.2015.05.07.L3.RetStd_IR001.v6.0.31.0.G15206003719.nc.h5,200,-,319986898,319986898,5566,74,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:59:02+00:00,52.55.197.86,-,1166CE5A86CE9FFC,REST.GET.OBJECT,airs/AIRS.2015.05.08.L3.RetStd_IR001.v6.0.31.0.G15206071933.nc.h5,GET,/airs/AIRS.2015.05.08.L3.RetStd_IR001.v6.0.31.0.G15206071933.nc.h5,200,-,318146604,318146604,5113,208,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T18:59:11+00:00,52.55.197.86,-,AE7F61D52EA3BC3F,REST.GET.OBJECT,airs/AIRS.2015.05.09.L3.RetStd_IR001.v6.0.31.0.G15206170855.nc.h5,GET,/airs/AIRS.2015.05.09.L3.RetStd_IR001.v6.0.31.0.G15206170855.nc.h5,200,-,319119611,319119611,8895,206,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
